866,Buca Di Beppo Chicken Marsala (Copycat),Cook4_6,15M,10M,25M,2006-05-19,A friend of mine just visted Buca Di Beppo and has proclaimed it her favorite eatery! She mentioned she tried the most awesome Chicken Marsala there. Another friend of mine gave me this copycat recipe!,"{""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/16/87/24/picGNd8Ch.jpg""}","{NA, ""16"", ""2"", ""1/2"", NA, NA, ""1/2"", ""4"", ""1/4""}","{""olive oil"", ""chicken cutlets"", ""flour"", ""coarse salt"", ""fresh ground black pepper"", ""dry marsala wine"", ""heavy cream"", ""fresh flat-leaf parsley""}",4,4,4,"{""Coat large skillet lightly with olive oil and set over medium-high heat."", ""Add bacon and cook just until crisp and lightly browned. Remove with a slotted spoon, set aside, leave fat in the pan."", ""Put flour on a plate."", ""Pat cutlets dry, season lightly with salt and pepper, dredge in flour."", ""Heat pan with bacon fat over medium-high heat, add touch more olive oil if necessary to make approximately 2 tablespoons."", ""When fat is hot shake excess flour off cutlets and place in pan."", ""Saute, turning once until browned on both sides. Thin cutlets should only take a few minutes per side. Remove cutlets, pour excess fat from pan."", 
""With pan over medium-high heat add the Marsala and scrape up the browned bits from the bottom of the pan."", ""Cook Marsala until it is reduced by one quarter."", ""Stir in cream and simmer until you get a nicely thickened sauce."", ""Return the chicken and bacon to the pan and turn the cutlets to coat and reheat for a minute."", ""Serve with the sauce over top and a sprinkle of parsley.""}"
867,Buca Di Beppo Macaroni Rosa (Copycat),Cook4_6,20M,25M,45M,2006-05-19,Make and share this Buca Di Beppo Macaroni Rosa (Copycat) recipe from Food.com.,"{""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/16/87/25/dr9i7nNvQ2i4ZfjCCAB5_2014-12-05%2021.11.53.jpg"", ""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/16/87/25/picgk8nRp.jpg""}","{""8"", ""3"", ""8"", ""6"", ""3"", ""16"", ""6"", ""6"", ""1"", ""1/4"", ""2"", ""1/4"", ""2"", ""4"", ""1"", ""2/3""}","{""macaroni"", ""olive oil"", ""mushrooms"", ""peas"", ""broccoli"", ""basil"", ""salt"", ""olive oil"", ""fresh ground black pepper"", ""garlic"", ""red onions"", ""roma tomato"", ""romano cheese""}",4.5,3,2,"{""Add all the ingredients together listed for brushetta. Set aside."", ""Heat olive oil in a large saut� pan."", ""Add mushrooms and chicken tenders. Saut� until chicken starts to brown along the edges."", ""Add marinara and cream and reduce by a third."", ""Add  4 oz of bruschetta mix and peas. Cook for three minutes. {Refrigerate the remaining brushetta mix to serve over toasted Italian bread with fresh mozzarella}."", ""Drop macaroni and broccoli buds in boiling water for three seconds."", ""Drain and toss in sauce along with Romano cheese and serve on a large platter.""
}"
868,Baby Potatoes With Fresh Dill,Kittencalrecipezazz,NA,10M,10M,2006-05-19,Make and share this Baby Potatoes With Fresh Dill recipe from Food.com.,{NA},"{""3"", ""1"", NA, ""3"", ""1""}","{""baby red potatoes"", ""lemon juice"", ""olive oil"", ""butter"", ""fresh dill weed""}",4.5,6,6,"{""Boil the potatoes in salted water until fork-tender; drain and place in a large bowl."", ""Toss with lemon, salt, pepper and olive oil."", ""Sprinkle the potatoes with dill weed; toss and serve.""}"
869,Cinnamon Roll Bread Pudding,SandraSouthwick,20M,30M,50M,2006-05-19,I got this recipe from the cafeteria that serves breakfast and lunch where I work.  Chef uses the cinnamon rolls that are left over from the day before.  I use the day old rolls that my local grocery store is going to toss out.,{NA},"{""40"", ""1"", ""4"", ""1/2"", ""1/2"", ""1/4"", ""1/2""}","{""heavy cream"", ""sugar"", ""real vanilla"", ""heavy cream"", ""powdered sugar""}",0,0,0,"{""Whisk sugar into egg yolks until sugar is dissolved."", ""Add vanilla. If using imitation vanilla, use a little more than the 1/2 Tbls."", ""Heat heavy cream just until it starts to boil."", ""Slowly add egg/sugar mixture into heavy cream."", ""Heat on low until thickened. Don't let the egg yolks cook until solid, or you'll have sweetened scrambled eggs."", ""Pour mixture over cinnamon rolls.  Using your hands, mix GENTLY so you don't break up the rolls too much."", ""Pour this mixture into a greased 9x12x6 pan. Cover and bake at 325 for 15 - 20 minutes. Don't let it get dry. Someone suggested using a crock pot.  Good idea, keep an eye on it to prevent burning on sides and bottom."", 
""FOR ICING."", ""Mix the 1/4 cup heavy cream with the powdered {10X} sugar.  As soon as you take the baked mixture out of the oven, pour icing over the mixture. It should soak in and not be very obvious."", ""At this point you can add raisins or chocolate chips if you want.""}"
870,Lamb Gyros,AbiFae,20M,30M,50M,2006-05-19,"I found a gyro recipe and completely tweaked it to be more to my taste, and it turned out great!    TammieV's Gyro Sauce is great on it!  Recipe #57747",{NA},"{""2 -3"", ""1"", ""4 -5"", ""1"", ""1"", ""1/4"", ""2"", ""3"", ""2"", ""6 -8"", ""1/2"", ""8"", ""8"", NA}","{""olive oil"", ""yellow onion"", ""garlic cloves"", ""lamb"", ""dried red pepper flakes"", ""parmesan cheese"", ""oregano"", ""cumin"", ""white pepper"", ""mushrooms"", ""sun-dried tomato"", ""feta cheese""}",5,1,0,"{""Heat olive oil over medium high heat; add onions and garlic and saute for five minutes. Add red pepper flakes. Add lamb and cook until there is no pink left."", ""In a small bowl, combine the parmesan cheese, oregano, cumin, and pepper. Mix, and add to lamb, stirring well to evenly coat the lamb."", ""Cook for five minutes, then add the sliced mushrooms and sun dried tomatoes. Cook until fully heated."", ""Serve on flatbread or pita bread: sprinkle feta cheese and olives to taste {about one ounce of each}, add the lamb mixture. Add a cucumber sauce if you like, and serve.""
}"
871,Turkey Vegetable Chili,KelBel,1H,15M,1H15M,2006-05-19,Make and share this Turkey Vegetable Chili recipe from Food.com.,{NA},"{""10"", ""1"", ""2"", ""2"", ""2"", ""1"", ""2"", ""4"", ""2"", ""1""}","{""onion"", ""diced tomatoes"", ""zucchini"", ""black beans"", ""beef broth"", ""celery ribs"", ""green bell peppers""}",0,0,8,"{""In a non-stick skillet brown turkey with onion until cooked."", ""In a dutch oven or large pot add turkey, onion and other ingredients, bring to a boil then simmer for 45 minutes.""}"
872,Mediterranean Couscous Toss,LeahW,10M,20M,30M,2006-05-19,"This is a recipe from Cooking Light. I haven't tried it yet, but it looks good! You can use basil, cilantro or mint instead of the sage.","{""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/16/87/30/picR9P31X.jpg"", ""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/16/87/30/picnjiLnE.jpg""}","{""1 3/4"", ""3/4"", ""1"", ""1/2"", ""1/2"", ""1/4"", ""1"", ""1/4"", ""2"", ""4"", ""1/2"", ""1/2""}","{""grape tomatoes"", ""cucumber"", ""red bell pepper"", ""green onion"", ""fresh sage"", ""lemon rind"", ""fresh lemon juice"", ""extra virgin olive oil"", ""salt"", ""fresh ground black pepper""}",5,3,4,"{""Bring broth to a boil in a medium sauce pan."", ""Gradually stir in couscous."", ""Remove from heat, cover and let stand 5 minutes."", ""Fluff with a fork."", ""Combine couscous, tomatoes, and remaining ingredients in a large bowl.""}"
873,Quick French Toast With Caramelized Bananas,fishanyone,7M,5M,12M,2006-05-19,"My favorite 'special' breakfast.  On the table in only 15 minutes.  I like to use large sndwiches rolls cut into 4 long strips, but any bread works.  Amounts given are approximate.",{NA},"{""4"", ""1"", ""1/2"", ""1"", NA, ""2"", ""1""}","{""egg"", ""milk"", ""butter"", ""cinnamon"", ""brown sugar"", ""banana""}",0,0,2,"{""Preheat nonstick skillet to  350, medium high."", ""In shallow dish, mix egg and milk until well incorporated. Dip bread into egg-milk mixture to coak.  For softer french toast, allow to soak until all liquid is absorbed."", ""Let about 1 teaspoon butter melt in skillet.  Cook french toast in butter about 1 min per side, until just golden brown.  Is desired, sprinkle with cinnamon before flipping.  {If using strips, cook on all four sides.}."", ""Remove french toast to warm plate."", ""In skillet, combine brown sugar and remaining butter."", 
""Add banana.  Cook just enough to coat all sides with bubbling butter/sugar mixture, and carmelize slightly; less than 2 minutes total."", ""To serve, top french toast with caramelized banana and any of the butter/sugar mixture left in the pan.""}"
874,Manicotti,TansGram,35M,20M,55M,2006-05-19,"I made this, at my husband's request, many, many times after we were first married.  He still requests it after 32 years! This recipe came from the back of a mayonnaise jar.",{NA},"{""1/2"", ""1"", ""1"", ""4"", ""1/2"", ""1/2"", ""1"", ""1/2"", NA, NA}","{""ground beef"", ""garlic clove"", ""cottage cheese"", ""mozzarella cheese"", ""salt"", ""mayonnaise"", ""oregano"", ""parmesan cheese""}",4.5,11,4,"{""Brown beef and garlic; drain."", ""Mix next 4 ingredients; stir in beef."", ""Fill each manicotti with about 1/4 cup of cheese and meat mixture."", ""Place in a baking dish; cover with sauvce."", ""Sprinkle with oregano and parmesan cheese."", ""Cover with foil."", ""Bake at 350� for 25 minutes."", ""Remove foil and bake 10 more minutes.""}"
875,Yummy Chicken,TansGram,1H,10M,1H10M,2006-05-19,This recipe is quick and easy to prepare.  I make this as written for special occasions.  I make is an even quicker meal at times by adding crumbled bacon to the soup/sourcream mixture and leaving out the dried beef.   I am not sure the size of the small jar of dried beef but had to put something in!,"{""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/16/87/33/picL9mLNO.jpg"", ""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/16/87/33/pic5UY5Li.jpg""}","{""3"", ""21"", ""1"", ""12"", ""1"", NA, NA}","{""chicken breasts"", ""chicken breast halves"", ""sour cream"", ""garlic""}",4.5,4,6,"{""Mix soup, sour cream, garlic salt and pepper. Set aside."", ""Place chicken  breasts in a greased 13\"" X 9\"" baking dish."", ""Place 2 pieces of dried beef on top of chicken."", ""Place 2 strips of bacon on top of dried beef."", ""Pour soup/sour cream mixture on top."", ""Make sure bacon and chicken are covered.  Bake at 350� for 1 hour."", ""Serve with rice.""}"
876,Barbecued Chicken Fajitas,carolinafan,20M,15M,35M,2006-05-19,From Kraft.  I love using the grill.  Easy cleanup; prepare all your fajita fixings in a foil pan on the grill.,{NA},"{""1"", ""1"", ""1"", ""1/2"", ""8"", ""1"", ""1/2"", ""1/4""}","{""boneless skinless chicken breast"", ""green pepper"", ""barbecue sauce"", ""flour tortillas"", ""salsa"", ""sour cream""}",0,0,4,"{""Preheat grill to medium-high heat."", ""Toss chicken and vegetables with barbecue sauce.  Let stand 5 minutes to marinate."", ""Poke holes evenly in bottom of 13x9-inch disposable foil roasting pan with a fork or skewer.  Place chicken and vegetables in pan.  Place pan on grill; cover grill with lid."", ""Grill chicken and vegetables in pan 20 minutes or until chicken is cooked through and vegetables are crisp tender; stirring occasionally."", ""Spoon mixture evenly onto tortillas; top with cheese, salsa and sour cream.  Roll up.""
}"
877,Zesty Grilled Veggies,carolinafan,10M,10M,20M,2006-05-19,Make and share this Zesty Grilled Veggies recipe from Food.com.,"{""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/16/87/35/picwIJ6RY.jpg""}","{""4"", ""3"", ""3"", ""1/4"", ""1/4""}","{""zucchini"", ""red bell peppers"", ""parmesan cheese""}",5,4,8,"{""Preheat grill to medium-heat."", ""Grill vegetables 10 minutes or until crisp tender, turning occasionally."", ""Place vegetables in large bowl."", ""Add dressing; toss to coat."", ""Sprinkle with cheese.""}"
878,Rice Pudding,howell,30M,20M,50M,2006-05-19,Make and share this Rice Pudding recipe from Food.com.,{NA},"{""11"", ""1 1/2"", ""1"", ""1"", ""1"", ""3"", ""1"", ""2""}","{""milk"", ""sugar"", ""cornstarch"", ""rice"", ""raisins"", ""eggs"", ""vanilla"", ""butter""}",0,0,8,"{""Place first 5 ingredients in pot and bring to a boil.   When it comes to a boil immediately put on \""simmer\"" until rice is tender {1/2 hr}.   Stir."", ""Beat the remaining 3 ingredients in a separate bowl and add about a spoonful {at a time} of the above to the bowl to gently introduce the milk mixture to the egg mixture.   By doing it this way the eggs will not curdle."", ""When enough has been introduced to the egg mixture empty the bowl of egg mixture into the pot.  Stir and place in bowl to cool.  Refrigerate.""
}"
879,Brenda's Bean Dip,TansGram,55M,10M,1H5M,2006-05-19,Given to me by a friend.  This is so good!  Not sure of the size of the can of beans but it is the regular size can.  Same on the onion soup mix but it is just 1 envelope!,"{""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/16/87/37/picP7jMvG.jpg""}","{""1"", ""8"", ""1"", ""1"", ""1"", ""1/2"", ""1"", ""1/2"", ""1""}","{""sour cream"", ""onion"", ""chili powder"", ""garlic powder"", ""salt"", ""pepper"", ""cheddar cheese""}",5,3,6,"{""Mix sour cream and onion soup mix."", ""Mix together all ingredients and 1/2 of cheese."", ""Put inot a medium baking dish that can be covered."", ""Bake at 350� for 45 minutes."", ""Uncover and put the remaining cheese on top and bake for an additional 10 - 15 minutes.""}"
880,Double Chocolate Creamy Dessert,ScottyCalliesMom,NA,5M,5M,2006-05-19,Make and share this Double Chocolate Creamy Dessert recipe from Food.com.,{NA},"{""1"", ""8"", ""2"", ""15""}","{""sugar-free instant chocolate pudding mix"", ""fat-free cool whip"", ""low-fat milk""}",0,0,6,"{""Mix pudding and milk together."", ""Blend coolwhip into pudding."", ""Crush cookies and blend into pudding. Refrigerate several hours before serving."", ""I didn't have a full 8 oz. of cool whip, just used what I had.  My cookies were a 6 oz. bag of Murray's and a few were missing."", ""Measurements are guesstimates.""}"
881,Weeknight Chicken & Broccoli Casserole,Brenda.,20M,20M,40M,2006-05-19,"Prepare this casserole in advance , wrap tightly, and freeze for up to 3 months. Just defrost in the fridge overnight and bake the next day at 375 degrees for 30 minutes or so.","{""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/16/87/39/picH0iLdY.jpg"", ""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/16/87/39/picXAFktC.jpg"", ""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/16/87/39/picqqjs9H.jpg"", ""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/16/87/39/picbXfYHR.jpg""}","{""1"", ""3"", ""1/4"", ""1 1/2"", ""3/4"", NA, ""6"", ""5"", ""1"", ""2""}","{""onion"", ""butter"", ""margarine"", ""all-purpose flour"", ""chicken broth"", ""milk"", ""frozen broccoli"", ""muenster cheese""}",5,8,6,"{""Preheat oven to 400 degrees."", ""Grease a medium sized casserole dish, set aside."", ""Saute onion in butter for about 3 minutes."", ""Mix in flour."", ""Gradually stir in broth, combining well."", ""Gradually add milk to the saucepan, and cook stirring constantly until thickened, about 5 minutes."", ""Stir in salt and pepper."", ""Remove from heat."", ""Bring 2 quarts of water to a boil."", ""Add egg noodles, and cook for 6 minutes."", ""Drain noodles well."", ""Spread noodles in the prepared baking dish."", ""Place chicken and broccoli over noodles."", 
""Pour the sauce over the chicken and broccoli."", ""Sprinkle the cheese over the top."", ""Bake for 20 minutes, or until the cheese is nicely melted.""}"
